target_word,range,quarter,mean_projection,std_projection,median_projection,min_projection,max_projection,count,accuracy,total_sentences,correct_predictions
진료,range3,2024Q3,-0.052049263122382214,0.01571587268381179,-0.05116742476820946,-0.10742373764514923,0.03833340108394623,673,0.5549132947976878,692,384
소아과,range3,2024Q3,-0.047344165752820404,0.01975056851242417,-0.047794830054044724,-0.10491213202476501,0.03833340108394623,193,0.3065326633165829,199,61
출산,range3,2024Q4,-0.044374971215162214,0.02920093118260023,-0.048324283212423325,-0.1891394704580307,0.08669179677963257,12048,0.7830790344716235,12387,9700
육아,range3,2024Q4,-0.05308086352734864,0.029972205028853546,-0.05330285616219044,-0.19684359431266785,0.0613529309630394,8396,0.7862551629187701,8716,6853
아이,range3,2024Q4,-0.07327422686279214,0.020905215304438726,-0.07655613124370575,-0.19684359431266785,0.0613529309630394,5983,0.631879797484893,6123,3869
아기,range3,2024Q4,-0.07690746046809531,0.02411964319995397,-0.0802263617515564,-0.19684359431266785,0.03925757110118866,5332,0.7400506512301013,5528,4091
임신,range3,2024Q4,-0.04929327251675008,0.024504810047016216,-0.050485774874687195,-0.15732669830322266,0.06391172111034393,5241,0.7958762886597938,5335,4246
엄마,range3,2024Q4,-0.07929068948765673,0.021936184916326873,-0.08076165616512299,-0.19613945484161377,0.06391172111034393,3757,0.5312743316895925,3853,2047
결혼,range3,2024Q4,-0.045792765387243715,0.02505294595176948,-0.04548925906419754,-0.15770523250102997,0.06391172111034393,3603,0.7108665749656121,3635,2584
애,range3,2024Q4,-0.08013771591171705,0.028733844547209956,-0.08204604312777519,-0.19716095924377441,0.0613529309630394,4716,0.2445902802412203,5638,1379
남편,range3,2024Q4,-0.07430126080947483,0.025069868431553052,-0.0781681053340435,-0.19716095924377441,0.0613529309630394,2576,0.48336520076481837,2615,1264
신생아,range3,2024Q4,-0.06942030032100337,0.028000336015959797,-0.07394613325595856,-0.21028032898902893,0.04467952251434326,2421,0.701419878296146,2465,1729
병원,range3,2024Q4,-0.05885179771829374,0.020765908497014825,-0.06429995596408844,-0.16259148716926575,0.030292361974716187,2298,0.6978508217446271,2373,1656
저출산,range3,2024Q4,-0.023520865737142013,0.03193712478147688,-0.022264443337917328,-0.17168208956718445,0.0689261257648468,2146,0.8410138248847926,2170,1825
아빠,range3,2024Q4,-0.08397657768489017,0.02576958376716957,-0.0842999741435051,-0.19684359431266785,0.03175656870007515,2001,0.45633397312859886,2084,951
지원,range3,2024Q4,-0.03562500037406334,0.02879100334369168,-0.036488961428403854,-0.16685184836387634,0.07174919545650482,2689,0.7900244157656087,2867,2265
산모,range3,2024Q4,-0.06355632852673103,0.027445049046099842,-0.07063443958759308,-0.1693306714296341,0.06498635560274124,1949,0.48211586901763226,1985,957
정책,range3,2024Q4,-0.034081091520970004,0.029701638610589578,-0.03284439630806446,-0.1693306714296341,0.08669179677963257,2018,0.7827698008337193,2159,1690
개월,range3,2024Q4,-0.07824470963631128,0.024587873171854516,-0.08476192504167557,-0.12971311807632446,0.06498634815216064,851,0.4722126337590611,2897,1368
분만,range3,2024Q4,-0.05822080632891678,0.019864080501248268,-0.06146907061338425,-0.19684359431266785,0.08669179677963257,1321,0.6683417085427136,1592,1064
아가,range3,2024Q4,-0.08058459980718816,0.02684993386232273,-0.08404407650232315,-0.1693306714296341,0.08669182658195496,1570,0.10122230710466004,2618,265
자녀,range3,2024Q4,-0.06304765035832319,0.025650257322189753,-0.06724280118942261,-0.15550009906291962,0.0613529309630394,1545,0.5905413814561294,1607,949
임산부,range3,2024Q4,-0.05996047500808108,0.026401222749729992,-0.0641888678073883,-0.19684363901615143,0.0613529309630394,1427,0.5574673090158293,1453,810
돌,range3,2024Q4,-0.07885589790413437,0.028738882810450433,-0.08090591058135033,-0.19684359431266785,0.08237287402153015,3580,0.23881691517966266,4091,977
둘째,range3,2024Q4,-0.07104671310234087,0.022744507268493388,-0.07463022693991661,-0.14481136202812195,0.025947872549295425,1362,0.6798846431146359,1387,943
부모,range3,2024Q4,-0.07015514824263097,0.02882608560898652,-0.07432787120342255,-0.16428759694099426,0.035847265273332596,2275,0.3854913538591312,2371,914
인구,range3,2024Q4,-0.023000873151665067,0.03027663396536194,-0.019623570144176483,-0.13005298376083374,0.0613529309630394,1259,0.8,1305,1044
조리원,range3,2024Q4,-0.0674925408819058,0.015597909263214877,-0.0699637234210968,-0.1573074460029602,0.013101812452077866,1296,0.7938931297709924,1310,1040
부부,range3,2024Q4,-0.0571277258848127,0.03027465275913112,-0.06410454213619232,-0.15097540616989136,0.06843456625938416,1948,0.5443037974683544,2054,1118
가족,range3,2024Q4,-0.05198943032174306,0.03363431377488375,-0.059998124837875366,-0.17158854007720947,0.06947232782840729,2168,0.5268530847758545,2253,1187
수유,range3,2024Q4,-0.06372856654809446,0.017906937536122172,-0.06695976853370667,-0.1736675202846527,0.01132243126630783,1186,0.7982099267697315,1229,981
첫째,range3,2024Q4,-0.07276996641883204,0.022546233482904646,-0.07391361892223358,-0.15524643659591675,0.012406106106936932,1019,0.7825670498084292,1044,817
정부,range3,2024Q4,-0.046258561635944044,0.031424244429971736,-0.05423467978835106,-0.16106107831001282,0.09252819418907166,1395,0.7471418964357768,1487,1111
애기,range3,2024Q4,-0.08706497550422884,0.02340516743320148,-0.08631233498454094,-0.17168208956718445,0.007141496986150742,1446,0.5090301003344482,1495,761
기저귀,range3,2024Q4,-0.07526085740204028,0.016044495231852796,-0.07628827542066574,-0.17195245623588562,-0.007126865908503532,1011,0.8074712643678161,1044,843
출산율,range3,2024Q4,-0.04433435269209628,0.02596607310899151,-0.051492124795913696,-0.12615343928337097,0.0572037473320961,1009,0.6939782823297137,1013,703
교육,range3,2024Q4,-0.03826803313236979,0.028856608056056172,-0.03822114318609238,-0.13974183797836304,0.05669198930263519,1223,0.5346756152125279,1341,717
분유,range3,2024Q4,-0.07778778449461587,0.01629641695963058,-0.078005351126194,-0.16964277625083923,0.05694672465324402,906,0.7678958785249458,922,708
가정,range3,2024Q4,-0.04730395416376287,0.028782328386168652,-0.05120943486690521,-0.16410914063453674,0.0613529309630394,1383,0.47810979847116053,1439,688
검사,range3,2024Q4,-0.0539948896498351,0.02024829526688183,-0.05804356187582016,-0.13155192136764526,0.030292361974716187,1131,0.7838063439065108,1198,939
딸,range3,2024Q4,-0.07951287561816332,0.02357722209704642,-0.08124818652868271,-0.17134477198123932,0.03808797895908356,1499,0.3402061855670103,1552,528
여성,range3,2024Q4,-0.044229438087677216,0.03179184458121863,-0.05133036524057388,-0.1514393836259842,0.06843456625938416,2859,0.6304049416609472,2914,1837
산후,range3,2024Q4,-0.05285456721521174,0.024777518036811098,-0.052797410637140274,-0.14899083971977234,0.032806843519210815,1561,0.5187255449972051,1789,928
휴직,range3,2024Q4,-0.04480969560335911,0.029512025094492304,-0.0500502809882164,-0.1370263248682022,0.04850110411643982,1124,0.7718993928881179,1153,890
육아휴직,range3,2024Q4,-0.054127127173542976,0.0243307795926713,-0.05930488929152489,-0.14821314811706543,0.049813419580459595,625,0.7671451355661882,627,481
젖병,range3,2024Q4,-0.07280491374307148,0.014097923671357187,-0.07425006479024887,-0.14712294936180115,0.030292382463812828,651,0.9146341463414634,656,600
태동,range3,2024Q4,-0.06588469626868788,0.019576112323025554,-0.06884406507015228,-0.15634502470493317,0.005503556691110134,639,0.8214285714285714,644,529
출생,range3,2024Q4,-0.02909596113501266,0.023680339024990244,-0.027447573840618134,-0.14082148671150208,0.04752515256404877,1483,0.6116633532140491,1509,923
아들,range3,2024Q4,-0.0801011387086466,0.024137092115167097,-0.08120603486895561,-0.19684359431266785,0.05694672465324402,1254,0.34415584415584416,1540,530
혼인,range3,2024Q4,-0.03487119838435289,0.021837822231012605,-0.03162265010178089,-0.1604727804660797,0.05694672465324402,954,0.7618090452261307,995,758
초음파,range3,2024Q4,-0.06664572584249952,0.019865129639075912,-0.07056024670600891,-0.144476979970932,0.010958917438983917,623,0.7294303797468354,632,461
부모님,range3,2024Q4,-0.0740896727882111,0.024538995117138154,-0.07666739821434021,-0.20113232731819153,0.018403448164463043,729,0.7986666666666666,750,599
입원,range3,2024Q4,-0.05870608573833342,0.017681102662204136,-0.060852011665701866,-0.13558010756969452,0.04201039299368858,726,0.6815718157181572,738,503
진통,range3,2024Q4,-0.07124824635974171,0.016874125848324727,-0.07319730520248413,-0.1577727198600769,0.030292361974716187,643,0.6466165413533834,665,430
태명,range3,2024Q4,-0.08374092697833233,0.01939704705813348,-0.08427222445607185,-0.1684880554676056,-0.02066376991569996,508,0.7281368821292775,526,383
자연분만,range3,2024Q4,-0.06777384551755591,0.015474215106542863,-0.06953087821602821,-0.1695096790790558,0.015656815841794014,544,0.8537477148080439,547,467
제왕절개,range3,2024Q4,-0.06441592611730122,0.018145854171005813,-0.06875963509082794,-0.14154568314552307,0.0020012184977531433,651,0.8290076335877863,655,543
통증,range3,2024Q4,-0.06715618989989826,0.01832539164001844,-0.06997505575418472,-0.13664093613624573,0.030292382463812828,561,0.7929292929292929,594,471
수술,range3,2024Q4,-0.06279307092119657,0.01953623622202852,-0.06593865156173706,-0.17145654559135437,0.0613529309630394,729,0.563564875491481,763,430
생후,range3,2024Q4,-0.05248951508092279,0.023341458717332987,-0.04921077378094196,-0.1695096790790558,0.017243819311261177,476,0.9387755102040817,490,460
신혼부부,range3,2024Q4,-0.045386481884846556,0.02775203162342566,-0.04578055441379547,-0.13455906510353088,0.030836377292871475,548,0.8115942028985508,552,448
물티슈,range3,2024Q4,-0.07759307426429202,0.013436112532895722,-0.07936679944396019,-0.11846061795949936,0.030292382463812828,454,0.8777292576419214,458,402
이유식,range3,2024Q4,-0.07568923237600497,0.014047582276720597,-0.07803453877568245,-0.12078706175088882,0.001188737340271473,392,0.6675062972292192,397,265
비혼,range3,2024Q4,-0.027774348944796533,0.03325216203089827,-0.02603372186422348,-0.14419767260551453,0.0613529309630394,472,0.6841004184100419,478,327
아내,range3,2024Q4,-0.07130731016919992,0.025021879592663308,-0.07574878260493279,-0.13308554887771606,0.027418047189712524,688,0.29365079365079366,882,259
통계,range3,2024Q4,0.001195793707262386,0.03282866194779035,0.008790175430476665,-0.09050397574901581,0.09252823889255524,550,0.6385964912280702,570,364
제도,range3,2024Q4,-0.03137499349101449,0.03503826607462239,-0.0324675552546978,-0.19684359431266785,0.08669182658195496,1299,0.570572569906791,1502,857
고령화,range3,2024Q4,-0.024652353224635448,0.02891225640097043,-0.02216465398669243,-0.13800665736198425,0.04850110411643982,413,0.8729411764705882,425,371
양육,range3,2024Q4,-0.04970117494062451,0.02321627537092411,-0.051598917692899704,-0.1693306714296341,0.03794437646865845,856,0.5668934240362812,882,500
연애,range3,2024Q4,-0.05019114106752962,0.025800448100419208,-0.0483428742736578,-0.1693306714296341,0.03438188135623932,424,0.5181818181818182,440,228
출생아,range3,2024Q4,-0.021445365773905423,0.026830726452160746,-0.016330089420080185,-0.11104335635900497,0.04595668241381645,471,0.777542372881356,472,367
애들,range3,2024Q4,-0.07952247984100375,0.029601907210286105,-0.07888909429311752,-0.19716095924377441,0.06391172111034393,402,0.4881516587677725,422,206
남성,range3,2024Q4,-0.04934744806706914,0.03224481238728527,-0.05401042476296425,-0.19194436073303223,0.05694672465324402,1728,0.5500848896434635,1767,972
내진,range3,2024Q4,-0.07008832930105513,0.011771403434080953,-0.07126331329345703,-0.10872399061918259,0.007137252017855644,290,0.8233333333333334,300,247
통계청,range3,2024Q4,-0.0083944759950791,0.0309257160509534,-0.005127732176333666,-0.08148260414600372,0.07212623953819275,358,0.9587912087912088,364,349
복지,range3,2024Q4,-0.019443268235589756,0.03179248638240094,-0.02027485892176628,-0.13155192136764526,0.05694672465324402,763,0.40904198062432723,929,380
가사,range3,2024Q4,-0.04827495004193714,0.028889299284792322,-0.05003169924020767,-0.17235802114009857,0.0613529309630394,390,0.6,430,258
아동,range3,2024Q4,-0.03919366690586756,0.027946948899900546,-0.04026845842599869,-0.12233799695968628,0.04462483152747154,697,0.4424320827943079,773,342
출산률,range3,2024Q4,-0.040902194886979076,0.038268689796248964,-0.04491695575416088,-0.14837811887264252,0.09252819418907166,310,0.7333333333333333,315,231
태동검사,range3,2024Q4,-0.06524079702530347,0.011772891913503832,-0.0672735907137394,-0.10832925885915756,-0.01913151890039444,282,0.8210526315789474,285,234
산부인과,range3,2024Q4,-0.05280586638533786,0.027029602939230683,-0.06330999732017517,-0.1689034104347229,0.042920589447021484,852,0.7022988505747126,870,611
돌봄,range3,2024Q4,-0.040625483783224794,0.026593122075729586,-0.04004696384072304,-0.11479983478784561,0.03286945819854736,326,0.6987951807228916,332,232
유도분만,range3,2024Q4,-0.06782327733795952,0.012772436085107124,-0.0685119703412056,-0.11713989824056625,-0.0025254739448428154,297,0.898989898989899,297,267
독박육아,range3,2024Q4,-0.05980868132246542,0.026426623024053443,-0.06094965524971485,-0.15463070571422577,0.02402173914015293,256,0.35294117647058826,272,96
주택,range3,2024Q4,-0.031847471808022734,0.024780266395004556,-0.032340314239263535,-0.0999966412782669,0.04390079528093338,507,0.7471910112359551,534,399
저출생,range3,2024Q4,-0.014622342416585716,0.0327993490112984,-0.012600321788340807,-0.10289786756038666,0.04964762181043625,268,0.762962962962963,270,206
합계출산율,range3,2024Q4,-0.04301882504537137,0.024573521702511824,-0.051225677132606506,-0.08833783864974976,0.03927656263113022,343,0.9215116279069767,344,317
가구,range3,2024Q4,-0.043093086384836755,0.030682390898071166,-0.04611295461654663,-0.12812820076942444,0.0500158816576004,593,0.6416539050535988,653,419
주거,range3,2024Q4,-0.02793239206376389,0.03196362312843279,-0.021061375737190247,-0.13022947311401367,0.04850110411643982,511,0.5559502664298401,563,313
출생신고,range3,2024Q4,-0.05530859706425489,0.017899452724385954,-0.05960545316338539,-0.0980517715215683,0.02171233482658863,318,0.7672955974842768,318,244
맞벌이,range3,2024Q4,-0.04618279078962984,0.030079702970225306,-0.04900052957236767,-0.13223735988140106,0.05694672465324402,302,0.6535947712418301,306,200
혼인신고,range3,2024Q4,-0.048121550102871266,0.021845312906749494,-0.05291798524558544,-0.09261616319417953,0.03129608556628227,292,0.8458904109589042,292,247
집안일,range3,2024Q4,-0.0641481898762039,0.019853416381715085,-0.06934578344225883,-0.13399852812290192,0.016003385186195374,302,0.43934426229508194,305,134
쌍둥이,range3,2024Q4,-0.071593274109028,0.02383504259992142,-0.07442719489336014,-0.15596741437911987,0.04078272730112076,397,0.5843520782396088,409,239
촉진제,range3,2024Q4,-0.06358788764955085,0.02222878730477377,-0.07070974260568619,-0.17591792345046997,0.023026946932077408,162,0.901840490797546,163,147
이혼,range3,2024Q4,-0.04064585124339226,0.02403499440081007,-0.04003934562206268,-0.13445952534675598,0.041944026947021484,355,0.6620498614958449,361,239
모유,range3,2024Q4,-0.06774328867595955,0.019991159501134392,-0.0698319673538208,-0.15730881690979004,0.030292361974716187,799,0.7955665024630542,812,646
어린이집,range3,2024Q4,-0.06304838297267755,0.02312668555385524,-0.06864561513066292,-0.15945443511009216,0.009292861446738243,480,0.6117886178861789,492,301
모유수유,range3,2024Q4,-0.06567913141870615,0.01952743623770634,-0.07010577991604805,-0.1759406328201294,0.016895895823836327,482,0.6940451745379876,487,338
의사,range3,2024Q4,-0.04808824117618232,0.028776996846031418,-0.04577534645795822,-0.1693306714296341,0.05694672465324402,880,0.5485148514851486,1010,554
산후조리,range3,2024Q4,-0.05802040873028391,0.018154158670480744,-0.05962393432855606,-0.1658964455127716,0.032853856682777405,695,0.5886524822695035,705,415
유치원,range3,2024Q4,-0.060703833243465635,0.023868392421863834,-0.06524992734193802,-0.13009856641292572,0.024750584736466408,222,0.5535714285714286,224,124
태아,range3,2024Q4,-0.07037061432243458,0.02799730122982875,-0.07746686786413193,-0.12913644313812256,0.05694672465324402,840,0.4959443800695249,863,428
전문의,range3,2024Q4,-0.04818344002908325,0.025441182937781987,-0.04892203211784363,-0.1693306714296341,0.0492059588432312,187,0.7806122448979592,196,153
젖,range3,2024Q4,-0.07611650457907719,0.015874616335101382,-0.07460662722587585,-0.18104708194732666,0.030292382463812828,993,0.407149950347567,1007,410
산후조리원,range3,2024Q4,-0.062292353639740894,0.017037495010333872,-0.0670580044388771,-0.10913525521755219,0.006217904854565859,484,0.7233606557377049,488,353
의학,range3,2024Q4,-0.03067546719131936,0.03581166415694771,-0.02784975152462721,-0.12289279699325562,0.0613529309630394,202,0.39574468085106385,235,93
아이들,range3,2024Q4,-0.07789253298428724,0.018944258036329466,-0.0792936310172081,-0.1676352471113205,0.06391172111034393,1305,0.8389057750759878,1316,1104
태교,range3,2024Q4,-0.062340828378029185,0.02477632574048421,-0.06570608913898468,-0.14425040781497955,0.02179124392569065,527,0.5522388059701493,536,296
진료,range3,2024Q4,-0.058206657469522076,0.022079085467133334,-0.06201952137053013,-0.16141808032989502,0.03809792175889015,672,0.5476878612716763,692,379
소아과,range3,2024Q4,-0.055557400525475927,0.024631940193176587,-0.06073722988367081,-0.13722994923591614,0.010040003806352615,195,0.41708542713567837,199,83
출산,range3,2025Q1,-0.016125154249594206,0.028249274231018237,-0.021437743678689003,-0.19146569073200226,0.10152042657136917,12010,0.8064099459110358,12387,9989
육아,range3,2025Q1,-0.022789303533098725,0.02754967875968127,-0.02468950394541025,-0.18329040706157684,0.08461553603410721,8412,0.7930243230839835,8716,6912
아이,range3,2025Q1,-0.037654173263562005,0.019605585015838905,-0.03988352604210377,-0.18312859535217285,0.10152042657136917,5980,0.5923566878980892,6123,3627
아기,range3,2025Q1,-0.041716857467149586,0.022245156754569787,-0.04277274012565613,-0.19804559648036957,0.06156189367175102,5338,0.747286541244573,5528,4131
임신,range3,2025Q1,-0.023439022135952326,0.021411994976422242,-0.02440934255719185,-0.1548398733139038,0.07484851777553558,5262,0.7955014058106842,5335,4244
엄마,range3,2025Q1,-0.04196446924174394,0.021346114417837438,-0.042623862624168396,-0.17600511014461517,0.08444675803184509,3776,0.5512587594082533,3853,2124
결혼,range3,2025Q1,-0.016629955448600145,0.02243960863259748,-0.016525312326848507,-0.15920895338058472,0.07706747949123383,3602,0.7645116918844567,3635,2779
애,range3,2025Q1,-0.04599927444185218,0.027022495287076034,-0.04578340798616409,-0.18312856554985046,0.0836586281657219,4773,0.24813763746009224,5638,1399
남편,range3,2025Q1,-0.03970448518588836,0.023971151512659397,-0.043596722185611725,-0.17540788650512695,0.06263339519500732,2580,0.4237093690248566,2615,1108
신생아,range3,2025Q1,-0.03864022688855361,0.024016893087423233,-0.04282345250248909,-0.1575508713722229,0.0541570670902729,2416,0.7200811359026369,2465,1775
병원,range3,2025Q1,-0.03847797449019834,0.01788564553718028,-0.042310845106840134,-0.1279689073562622,0.0836586281657219,2320,0.7724399494310998,2373,1833
저출산,range3,2025Q1,0.009305618471513876,0.028129165061899705,0.013816235587000847,-0.193477600812912,0.1072419285774231,2140,0.8635944700460829,2170,1874
아빠,range3,2025Q1,-0.04454881793544362,0.02610047943023898,-0.04449702054262161,-0.18312859535217285,0.04720013216137886,2015,0.4822456813819578,2084,1005
지원,range3,2025Q1,-0.006975604795167384,0.026574052730876718,-0.006905233487486839,-0.13483121991157532,0.0885903388261795,2705,0.7683990233693756,2867,2203
산모,range3,2025Q1,-0.03228290038949628,0.021843429898943136,-0.03717435151338577,-0.11527170240879059,0.07484851777553558,1947,0.4619647355163728,1985,917
정책,range3,2025Q1,0.0008557124407934546,0.024204600189062224,0.0005890086758881807,-0.12104400992393494,0.10152042657136917,2038,0.7966651227420102,2159,1720
개월,range3,2025Q1,-0.05201361496952444,0.022911192395808185,-0.05094502121210098,-0.09692060947418213,0.05040940269827843,901,0.32102174663444943,2897,930
분만,range3,2025Q1,-0.03651939268166174,0.01688304693289083,-0.03905406594276428,-0.13640466332435608,0.06752516329288483,1322,0.632537688442211,1592,1007
아가,range3,2025Q1,-0.04591672064558269,0.025396286117997643,-0.047653911635279655,-0.18312859535217285,0.10152042657136917,1620,0.11038961038961038,2618,289
자녀,range3,2025Q1,-0.028674347420076896,0.021686377695892132,-0.0318880770355463,-0.15447968244552612,0.059435296803712845,1542,0.6104542626011201,1607,981
임산부,range3,2025Q1,-0.028122171356335584,0.02296210638446314,-0.030554864555597305,-0.15232723951339722,0.06157556176185608,1433,0.5615966964900206,1453,816
돌,range3,2025Q1,-0.05150051842395509,0.03044431230860498,-0.05213102698326111,-0.18312859535217285,0.08038115501403809,3618,0.23441701295526765,4091,959
둘째,range3,2025Q1,-0.034577996073283886,0.024123890123244104,-0.03973022848367691,-0.11215958744287491,0.07036788016557693,1365,0.7253064167267483,1387,1006
부모,range3,2025Q1,-0.03210679946327336,0.02830289088430439,-0.03686492703855038,-0.13489294052124023,0.06366308033466339,2276,0.47574862927035005,2371,1128
인구,range3,2025Q1,0.008793984053498658,0.02711794199331824,0.012219603173434734,-0.08651964366436005,0.09522169828414917,1263,0.8168582375478928,1305,1066
조리원,range3,2025Q1,-0.044485476457344866,0.015746810640195452,-0.04767214134335518,-0.19442740082740784,0.018348606303334236,1295,0.8442748091603054,1310,1106
부부,range3,2025Q1,-0.02208819141375673,0.026471158799447718,-0.026761557906866074,-0.1370900273323059,0.07885260879993439,1971,0.5856864654333008,2054,1203
가족,range3,2025Q1,-0.016905034205202268,0.03174357250887937,-0.022725943475961685,-0.1549636423587799,0.0836586281657219,2179,0.5281846426986241,2253,1190
수유,range3,2025Q1,-0.03505484454592354,0.014498920265087905,-0.03719356656074524,-0.11581531167030334,0.03788524866104126,1203,0.8372660699755899,1229,1029
첫째,range3,2025Q1,-0.04338621527367543,0.021056907320772318,-0.04470257647335529,-0.12143570184707642,0.041462354362010956,1022,0.8132183908045977,1044,849
정부,range3,2025Q1,-0.010446554642795975,0.03009631129764431,-0.016327030956745148,-0.14010807871818542,0.12163388729095459,1403,0.738399462004035,1487,1098
애기,range3,2025Q1,-0.05119245109609813,0.020825061206865076,-0.048731327056884766,-0.193477600812912,0.028151996433734894,1451,0.5070234113712374,1495,758
기저귀,range3,2025Q1,-0.042256459957484664,0.013889188828062154,-0.041613100096583366,-0.10496257245540619,0.04492471367120743,1014,0.8726053639846744,1044,911
출산율,range3,2025Q1,-0.013910317078398744,0.01978327595344657,-0.018808959983289242,-0.11627890169620514,0.0641215443611145,1010,0.8104639684106614,1013,821
교육,range3,2025Q1,-0.00953898298483624,0.025011148780576836,-0.00892925076186657,-0.18312859535217285,0.07109050452709198,1255,0.5950782997762863,1341,798
분유,range3,2025Q1,-0.04465664204764303,0.014986419209160589,-0.04288334771990776,-0.12627758085727692,0.05600041151046753,904,0.8232104121475055,922,759
가정,range3,2025Q1,-0.014831054874728978,0.026589256632108572,-0.01640450954437256,-0.1504925638437271,0.07484851777553558,1377,0.5503822098679638,1439,792
검사,range3,2025Q1,-0.031639444151124935,0.01932978284348553,-0.0366833433508873,-0.13640466332435608,0.07484851777553558,1137,0.8497495826377296,1198,1018
딸,range3,2025Q1,-0.04606365333788702,0.021927159288622218,-0.04622884280979633,-0.15447969734668732,0.03984028846025467,1502,0.33698453608247425,1552,523
여성,range3,2025Q1,-0.014759450782821691,0.02574370287213451,-0.018530063331127167,-0.11936429142951965,0.12163390964269638,2863,0.6894303363074811,2914,2009
산후,range3,2025Q1,-0.02633140569413022,0.025307031282968476,-0.025787625461816788,-0.1370900273323059,0.07484851777553558,1586,0.524315259921744,1789,938
휴직,range3,2025Q1,-0.012483678303216419,0.02337294999116502,-0.012732812203466892,-0.13640466332435608,0.0836586281657219,1128,0.8664353859496965,1153,999
육아휴직,range3,2025Q1,-0.021104860849678518,0.02071565092079172,-0.024325666949152946,-0.10609263181686401,0.05984724313020706,625,0.8341307814992025,627,523
젖병,range3,2025Q1,-0.04357449892062717,0.012749465179532533,-0.04288832098245621,-0.12080024182796478,0.07484851777553558,652,0.9146341463414634,656,600
태동,range3,2025Q1,-0.03929515318093638,0.014596204695875623,-0.040470801293849945,-0.11512566357851028,0.003821752965450287,641,0.8152173913043478,644,525
출생,range3,2025Q1,-0.0031145966219666755,0.0236090609176267,-0.0034815743565559387,-0.08263601362705231,0.09594319760799408,1482,0.6083499005964215,1509,918
아들,range3,2025Q1,-0.04463884453131422,0.022152416608013637,-0.04506887495517731,-0.18312859535217285,0.05336350202560425,1269,0.35844155844155845,1540,552
혼인,range3,2025Q1,-0.013867474260873027,0.020696337539944536,-0.014590110629796982,-0.12034691870212555,0.07340661436319351,959,0.7748743718592965,995,771
초음파,range3,2025Q1,-0.03949347786967124,0.017899495862265222,-0.04126013442873955,-0.13067272305488586,0.0353287011384964,623,0.7721518987341772,632,488
부모님,range3,2025Q1,-0.031943678157085556,0.026374120412424554,-0.03402881324291229,-0.19347764551639557,0.055774495005607605,731,0.8573333333333333,750,643
입원,range3,2025Q1,-0.040094523448879794,0.014517103175191197,-0.04135972075164318,-0.11823707073926926,0.018559329211711884,730,0.7235772357723578,738,534
진통,range3,2025Q1,-0.044090919935888095,0.014978588821787988,-0.044878117740154266,-0.13880690932273865,0.07484851777553558,645,0.6661654135338346,665,443
태명,range3,2025Q1,-0.05043933329638994,0.01894395952426596,-0.0471910685300827,-0.1700853556394577,0.00019266270101070404,517,0.7623574144486692,526,401
자연분만,range3,2025Q1,-0.04194037576534731,0.013059533270712517,-0.042153915390372276,-0.11114875227212906,0.00436790008097887,544,0.850091407678245,547,465
제왕절개,range3,2025Q1,-0.04195647036510816,0.015336751583810992,-0.044463641941547394,-0.11586351692676544,0.03817373514175415,651,0.8793893129770992,655,576
통증,range3,2025Q1,-0.03872044093543516,0.012498174848761175,-0.04008321091532707,-0.08353355526924133,0.03560011088848114,569,0.8636363636363636,594,513
수술,range3,2025Q1,-0.04039145241399249,0.016751856624699947,-0.041559722274541855,-0.13640466332435608,0.07484851777553558,737,0.6815203145478375,763,520
생후,range3,2025Q1,-0.03454968258659592,0.027619754116132215,-0.03188829496502876,-0.15439453721046448,0.03827844560146332,472,0.9469387755102041,490,464
신혼부부,range3,2025Q1,-0.010696640184923277,0.02338053849082515,-0.010707011446356773,-0.10406307876110077,0.052552662789821625,551,0.8641304347826086,552,477
물티슈,range3,2025Q1,-0.040735878173954194,0.012253717137544433,-0.042188167572021484,-0.09271404892206192,0.03494120016694069,452,0.9126637554585153,458,418
이유식,range3,2025Q1,-0.0423053591868517,0.011811451955730433,-0.04206958971917629,-0.09713224321603775,0.022564910352230072,392,0.8413098236775819,397,334
비혼,range3,2025Q1,-0.006097834852180565,0.031139634167103667,-0.0007764799520373344,-0.1414690464735031,0.0641215443611145,469,0.46234309623430964,478,221
아내,range3,2025Q1,-0.033555988323153096,0.023027611749541207,-0.03646659106016159,-0.11296283453702927,0.05336350202560425,693,0.2868480725623583,882,253
통계,range3,2025Q1,0.030548696536334154,0.031178532805215577,0.03443639725446701,-0.06557461619377136,0.12163388729095459,551,0.6543859649122807,570,373
제도,range3,2025Q1,-0.00314929173542903,0.03297346852491489,-0.004581674700602889,-0.18312859535217285,0.10152047872543335,1300,0.5532623169107856,1502,831
고령화,range3,2025Q1,0.004823416467003811,0.0257227613289907,0.0066894537303596735,-0.13123100996017456,0.0836586281657219,416,0.8964705882352941,425,381
양육,range3,2025Q1,-0.01397646309223938,0.021178334436844238,-0.01469008857384324,-0.11745734512805939,0.04539106786251068,866,0.6167800453514739,882,544
연애,range3,2025Q1,-0.020581291430246305,0.02150396723498928,-0.019137561321258545,-0.125747948884964,0.0641215443611145,425,0.5590909090909091,440,246
출생아,range3,2025Q1,0.010092020979983376,0.02337548175184264,0.012452101334929466,-0.05934261530637741,0.09670379757881165,470,0.8495762711864406,472,401
애들,range3,2025Q1,-0.045206426444244295,0.0275208766106254,-0.0438358411192894,-0.17738427221775055,0.05600041151046753,408,0.5213270142180095,422,220
